index,Genere,Title_old,Title,ISBN,Author_old,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category_old,Shelves_Category,Shelves_Media_old,Shelves_Media,Shelves_Tags_old,Shelves_Tags
22,Children_Lit,강남 사장님,The cat that taught the seagull how to fly,9788949121925,이지음,Lee Jieum,"9,900원",148,2020,57,71,"['88%', '12%', '0%', '0%', '0%']","['89%', '11%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/91227900,128,9.9,2020.07.17,9.0,39,http://book.naver.com/bookdb/book_detail.naver?bid=16418054,167,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 1-2 Grade> 1-2 Grade Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 3-4 Grade> 3-4 Grade Painting / Fairy Tale Books> 3-4 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']",error,Error,"그 분류
#황금도깨비상 #고양이 #성장물 #유튜버 #무료배송쿠폰도서","That classification
# Golden Dodging Break # Cat # Growing # Youtow # Free Shipping Coupon Book"
24,Children_Lit,책과 노니는 집,"Strange snack shop, Jeoncheondang 4",9788954607346,이영서,Lee Youngseo,"9,450원",192,2009,148,143,"['82%', '15%', '3%', '1%', '0%']","['78%', '18%', '4%', '0%', '0%']",9.5,9.6,http://www.yes24.com/Product/Goods/3248548,291,9.45,2017.03.22,9.45,270,http://book.naver.com/bookdb/book_detail.naver?bid=5333310,561,"['  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 교과서수록도서 > 5학년1학기 > 국어5-나', '  국내도서 > 어린이 > 교과서수록도서 > 5학년2학기 > 국어5-가', '  국내도서 > 어린이 > 창작동화 수상작', '  국내도서 > 어린이 > 교과서 수록도서']","['Domestic Books> Children> 5-6 Grades> 5-6 Grade Picture / Fairy Tale Books> 5-6 Grade Creative Fairy Tale', 'Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tales', > Curriculum and more responsible books> 5th grade 1st semester> Korean 5-me ',' Domestic books> Children> Curriculum, the more Books> Children> Textbooks ""]","상내역 및 미디어 추천 분류
  국내도서 > 기관 추천 도서 > 한국문화예술위선정 우수문학 > 2009년 2분기
  국내도서 > 행복한아침독서/책둥이 추천 > 2009 어린이 고학년 추천도서
  국내도서 > YES24 올해의 책 > 2009년 올해의 책 후보도서","Sauce and media recommendation classification
  Domestic Books> Institutional Recommended Books> Korea Culture and Arts Demonstration Excellent Literature> 2Q09
  Domestic Books> Happy Breakfast / Required> 2009 Children's High School Recommendation
  Domestic Books> YES24 Books of the Year> The Book Candidate Book of the Year in 2009",error,Error
25,Children_Lit,이상한 과자 가게 전천당 7,Owner of Gangnam,9791164062270,히로시마 레이코,Reiko Hiroshima,"10,800원",164,2020,65,116,"['95%', '5%', '0%', '0%', '0%']","['94%', '6%', '0%', '0%', '0%']",9.9,9.8,http://www.yes24.com/Product/Goods/90864629,181,10.8,2020.07.13,10.0,30,http://book.naver.com/bookdb/book_detail.naver?bid=16393802,211,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 추리/탐정/공포', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 추리/탐정/공포', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 추리/탐정/공포']","['Domestic Books> Children> 1-2 Grade> Grade 1-2 Year Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 1-2 Grade> 1-2 Grade Painting / Fairy Tale Books> 1-2 Grade Reasoning / Detective / Fear ',' Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Creative Fairy Tales ',' Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Reasoning / Detective / Fear ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Painting / Fairy Tale Books ']",error,Error,"그 분류
#초등미스터리 #마법의물건","That classification
# Elementary Mystery # Magical Stuff"
26,Children_Lit,"소리 질러, 운동장",A house where you play with books,9788936442798,error,error,"9,720원",156,2015,18,27,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9.6,http://www.yes24.com/Product/Goods/17838722,45,9.72,2015.05.10,9.17,32,http://book.naver.com/bookdb/book_detail.naver?bid=9039503,77,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Creative Fairy Tale', 'Domestic Books> Children> 5-6 Grade> 5-6 Grade Painting / Fairy Tale Books> 5-6 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']","상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2016년 > 초등학교 도서관용
  국내도서 > 행복한아침독서/책둥이 추천 > 2016년 > 초등 중학년용
  국내도서 > 청소년 추천도서 > 한국출판문화산업진흥원 청소년 추천도서 > 2015년 8월","Sauce and media recommendation classification
  Domestic Books> Happy Breakfast / Required> 2016> Elementary School Book Tags
  Domestic Books> Happy Breakfast / Required> 2016> Elementary Middle School Year
  Domestic Books> Youth Recommendation> Korean Publication Culture Industry Promotion Agency Youth Recommendation> August 2015",error,Error
27,Children_Lit,샬롯의 거미줄,"Strange snack shop, Jeoncheondang 7",9788952787590,엘윈 브룩스 화이트,Elwyn Brooks White,"9,900원",242,2000,141,127,"['78%', '18%', '4%', '0%', '0%']","['67%', '26%', '6%', '0%', '0%']",9.3,9.8,http://www.yes24.com/Product/Goods/176008,268,9.9,2018.10.20,8.0,29,http://book.naver.com/bookdb/book_detail.naver?bid=14107933,297,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Creative Fairy Tale', 'Domestic Books> Children> 5-6 Grade> 5-6 Grade Painting / Fairy Tale Books> 5-6 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']",error,Error,"그 분류
#탑골공원책벌레 #KBS달빛프린스선정도서 #초등고전 #우정","That classification
# Top Bags Park Bollarship #kbs Moonlight Prince Sunjung Island # Elementary Classic # Friendship"
28,Children_Lit,이상한 과자 가게 전천당 5,"Make some noise, playground",9791164062065,히로시마 레이코,Reiko Hiroshima,"10,800원",156,2020,62,84,"['87%', '13%', '0%', '0%', '0%']","['89%', '11%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/89377661,146,10.8,2020.03.20,9.5,28,http://book.naver.com/bookdb/book_detail.naver?bid=16280171,174,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 추리/탐정/공포', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 추리/탐정/공포', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 추리/탐정/공포', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 추리/탐정/공포']","['Domestic Books> Children> 1-2 Grade> Grade 1-2 Year Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 1-2 Grade> 1-2 Grade Painting / Fairy Tale Books> 1-2 Grade Reasoning / Detective / Fear ',' Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Creative Fairy Tales ',' Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Reasoning / Detective / Fear ',' Domestic Books> Children> 5-6 Grade> 5-6 Grade Painting / Fairy Tale Books> 5-6 Grade Reasoning / Detective / Fear ',' Domestic Books> Children > Children's Literature> Picture / Fairy Tale> Creative Fairy Tale '",error,Error,error,Error
29,Children_Lit,프린들 주세요,Charlotte's spider web,9788971968345,앤드루 클레먼츠,Andrew Clements,"8,550원",154,2001,43,78,"['84%', '14%', '2%', '0%', '0%']","['65%', '28%', '7%', '0%', '0%']",9.4,9.6,http://www.yes24.com/Product/Goods/241709,121,8.55,2001.12.05,9.09,122,http://book.naver.com/bookdb/book_detail.naver?bid=176040,243,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 1-2 Grade> 1-2 Grade Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 3-4 Grade> 3-4 Grade Painting / Fairy Tale Books> 3-4 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']",error,Error,"그 분류
#초등고전 #말장난 #상상력","That classification
# Elementary Classic # Horseshoe # Imagination"
30,Children_Lit,화요일의 두꺼비,"Weird snack shop, Jeoncheondang, 5",9788958287483,error,error,"8,820원",104,2014,24,126,"['79%', '17%', '4%', '0%', '0%']","['71%', '25%', '4%', '0%', '0%']",9.5,9.6,http://www.yes24.com/Product/Goods/12767325,150,8.82,2014.04.15,8.0,29,http://book.naver.com/bookdb/book_detail.naver?bid=7528272,179,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 교과서수록도서 > 3학년1학기 > 국어활동1-가', '  국내도서 > 어린이 > 교과서 수록도서']","['Domestic Books> Children> 1-2 Grade> 1-2 Grade Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 3-4 Grade> 3-4 Grade Painting / Fairy Tale Books> 3-4 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tales ',' Domestic Books> Children> Children> Children> Children> Textbooks:",error,Error,"그 분류
#판타지 #상상력","That classification
# Fantasy # Imagination"
31,Children_Lit,이상한 과자 가게 전천당 6,Give me the prince,9791164062072,히로시마 레이코,Reiko Hiroshima,"10,800원",164,2020,51,84,"['86%', '14%', '0%', '0%', '0%']","['92%', '8%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/89377679,135,10.8,2020.03.20,8.75,18,http://book.naver.com/bookdb/book_detail.naver?bid=16280179,153,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 추리/탐정/공포', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 추리/탐정/공포', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 추리/탐정/공포', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 추리/탐정/공포']","['Domestic Books> Children> 1-2 Grade> Grade 1-2 Year Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 1-2 Grade> 1-2 Grade Painting / Fairy Tale Books> 1-2 Grade Reasoning / Detective / Fear ',' Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Creative Fairy Tales ',' Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Reasoning / Detective / Fear ',' Domestic Books> Children> 5-6 Grade> 5-6 Grade Painting / Fairy Tale Books> 5-6 Grade Reasoning / Detective / Fear ',' Domestic Books> Children > Children's Literature> Picture / Fairy Tale> Creative Fairy Tale '",error,Error,error,Error
32,Children_Lit,마법의 설탕 두 조각,Tuesday's toad,9788935652792,미하엘 엔데,Michael Ende,"8,100원",92,2001,126,126,"['59%', '32%', '10%', '0%', '0%']","['50%', '40%', '10%', '1%', '0%']",8.9,9.6,http://www.yes24.com/Product/Goods/201210,252,8.1,2005.12.20,8.84,342,http://book.naver.com/bookdb/book_detail.naver?bid=172781,594,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 1-2 Grade> 1-2 Grade Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 3-4 Grade> 3-4 Grade Painting / Fairy Tale Books> 3-4 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']",error,Error,"그 분류
#생활동화","That classification
# Live"
33,Children_Lit,악플 전쟁,"Strange snack shop, Jeoncheondang, 6",9788997798131,이규희,Lee Gyuhee,"9,000원",174,2013,46,26,"['67%', '26%', '7%', '0%', '0%']","['61%', '33%', '7%', '2%', '0%']",9.1,9.2,http://www.yes24.com/Product/Goods/9406389,72,9.0,2013.08.26,9.11,35,http://book.naver.com/bookdb/book_detail.naver?bid=7285186,107,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 3-4 Grade> 3-4 Grade Painting / Fairy Tale Books> 3-4 Grade Creative Fairy Tale', 'Domestic Books> Children> Children's Literature> Painting / Fairy Tale Books> Creative Fairy Tale","상내역 및 미디어 추천 분류
  국내도서 > 기관 추천 도서 > 한국문화예술위선정 우수문학 > 2013년 하반기","Sauce and media recommendation classification
  Domestic Books> Institutional Recommendation Books> Excellent Literature Excellent Literature> In 2H11",error,Error
34,Children_Lit,아름다운 아이,2 pieces of magic sugar,9788994077468,R. J. 팔라시오,RJ Palacio,"11,700원",480,2012,81,78,"['75%', '22%', '2%', '0%', '0%']","['69%', '27%', '4%', '0%', '0%']",9.4,9.6,http://www.yes24.com/Product/Goods/7526429,159,11.7,2012.10.10,9.35,120,http://book.naver.com/bookdb/book_detail.naver?bid=7007693,279,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 3-4 Grade> 3-4 Grade Picture / Fairy Tale Books> 3-4 Grade Creative Fairy Tale', 'Domestic Books> Children> 5-6 Grade> 5-6 Grade Painting / Fairy Tale Books> 5-6 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']","상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서 추천 > 2013년 > 어린이 고학년 추천도서
  국내도서 > YES24 올해의 책 > 2013년 올해의 책 후보도서","Sauce and media recommendation classification
  Domestic Books> Happy Merger Recommendation> 2013> Children's High School Recommendation
  Domestic Books> YES24 Books of the Year> The Book Candidate Book of the Year in 2013",error,Error
35,Children_Lit,꽝 없는 뽑기 기계,Malicious comments war,9788949162027,곽유진,KWAK YU JIN,"9,000원",72,2020,53,103,"['79%', '17%', '4%', '0%', '0%']","['83%', '13%', '4%', '0%', '0%']",9.6,9.6,http://www.yes24.com/Product/Goods/89326029,156,9.0,2020.03.01,10.0,27,http://book.naver.com/bookdb/book_detail.naver?bid=16275307,183,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']","['Domestic Books> Children> 1-2 Grade> 1-2 Grade Picture / Fairy Tale Books> 1-2 Grade Creative Fairy Tale', 'Domestic Books> Children> 3-4 Grade> 3-4 Grade Painting / Fairy Tale Books> 3-4 Grade Creative Fairy Tale ',' Domestic Books> Children> Children's Literature> Picture / Fairy Tale Books> Creative Fairy Tale ']","상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2020년 올해의 책 후보도서","Sauce and media recommendation classification
  Domestic Books> YES24 Books of the Year> Book Candidate Books of the Year in 2020",error,Error
36,Children_Lit,정재승의 인간탐구보고서 1,Beautiful kid,9788950983079,정재은,Jeong Jaeeun,"12,600원",172,2019,167,170,"['92%', '7%', '1%', '0%', '1%']","['89%', '10%', '1%', '0%', '1%']",9.8,9.6,http://www.yes24.com/Product/Goods/78215498,337,12.6,2019.09.18,9.94,110,http://book.naver.com/bookdb/book_detail.naver?bid=15372465,447,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 학습 > 3-4학년 과학/환경', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 학습 > 5-6학년 과학/환경', '  국내도서 > 어린이 > 어린이 문학 > 그림책', '  국내도서 > 어린이 > 초등학습 > 과학/환경']","['Domestic Books> Children> 3-4 Grade> 3-4 Learning> 3-4 Grade Science / Environment / Environment,' Domestic Books> Children> 5-6 Grade> 5-6 Grade Learning> 5-6 Grade Science / Environment ',' Domestic Books> Children> Children's Literature> Picture book ',' Domestic Books> Children> Elementary Learning> Science / Environment ']","상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2020년 > 어린이용(5-6학년)
  국내도서 > YES24 올해의 책 > 2019년 올해의 책 후보도서","Sauce and media recommendation classification
  Domestic Books> Happy Merger / Requires> 2020> Children (5-6 Grade)
  Domestic Books> YES24 Books of the Year> 2019 Book Candidate Books",error,Error
