,level_0,index,Title,ISBN,Author,Auth_Sugg,Book_type,Yes24_link,Link_Naver,Price_Yes,Shelves_Yes,Num_Rev_Yes,Dist_Rat_Cont_Yes,Dist_Rat_Design_Yes,Overall_Rat_Yes,Num_Pages_Yes,Pub_Date_Yes,Num_Rev_ol_Yes,Overall_Rat_ol_Yes,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver
51,962,1366,목적지 불명,9788982737626,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/3033999,http://book.naver.com/bookdb/book_detail.naver?bid=4712758,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],2,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,344,2016,1,10.0,9.000,2008.07.20,10.0,4
52,905,1287,뮤스가의 살인,9788982737374,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2664229,http://book.naver.com/bookdb/book_detail.naver?bid=3028952,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설'],1,"['0%', '100%', '0%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",8.0,400,2007,0,error,9.000,2007.07.31,8.5,7
53,989,1402,미스 마플 13 수수께끼,9788949701028,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/344048,http://book.naver.com/bookdb/book_detail.naver?bid=121496,"6,120원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],1,"['0%', '0%', '100%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",7.0,326,2003,0,error,6.120,2003.01.01,9.75,5
54,1056,1530,미완의 초상,9788979530247,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/21985,http://book.naver.com/bookdb/book_detail.naver?bid=54903,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],error,[],[],error,387,1995,0,error,6.500,1995.06.01,0.0,0
55,1037,1481,밀물을 타고,9788982737480,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2765540,http://book.naver.com/bookdb/book_detail.naver?bid=4285973,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,351,2007,0,error,10.000,2007.11.09,7.5,5
56,1013,1452,바그다드의 비밀,9788938202666,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103039,http://book.naver.com/bookdb/book_detail.naver?bid=141252,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],8,"['38%', '38%', '25%', '0%', '0%']","['0%', '38%', '50%', '12%', '0%']",7.4,289,1998,1,2.0,5.400,1988.11.01,7.67,7
57,944,1338,백주의 악마,9788960179981,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/19573159,http://book.naver.com/bookdb/book_detail.naver?bid=9365582,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리'],3,"['67%', '33%', '0%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",9.0,332,2015,0,error,9.000,2015.07.10,9.0,6
58,1049,1519,버트램 호텔에서,9788938202574,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103062,http://book.naver.com/bookdb/book_detail.naver?bid=141224,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],7,"['14%', '43%', '43%', '0%', '0%']","['0%', '29%', '71%', '0%', '0%']",7.0,294,1999,0,error,6.000,1991.05.01,7.25,5
59,957,1359,버트럼 호텔에서,9788982737688,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/8991499,http://book.naver.com/bookdb/book_detail.naver?bid=7228866,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['100%', '0%', '0%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",9.3,320,2013,5,10.0,9.000,2013.05.27,9.0,4
60,902,1283,벙어리 목격자,9788982737329,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2635697,http://book.naver.com/bookdb/book_detail.naver?bid=2954428,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],6,"['50%', '50%', '0%', '0%', '0%']","['50%', '33%', '17%', '0%', '0%']",8.8,384,2016,4,9.0,9.000,2016.04.11,9.0,6
61,965,1369,복수의 여신,9788938202727,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/21953,http://book.naver.com/bookdb/book_detail.naver?bid=141214,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],9,"['22%', '67%', '11%', '0%', '0%']","['11%', '56%', '33%', '0%', '0%']",7.9,292,1997,0,error,5.400,2000.11.25,7.83,9
62,898,1278,봄에 나는 없었다,9788954623865,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/12000664,http://book.naver.com/bookdb/book_detail.naver?bid=7419144,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],50,"['58%', '38%', '4%', '0%', '0%']","['58%', '40%', '2%', '0%', '0%']",9.1,268,2014,14,9.6,10.800,2014.01.30,8.38,207
63,998,1421,부머랭 살인사건,9788938202277,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/21980,http://book.naver.com/bookdb/book_detail.naver?bid=140848,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],9,"['22%', '78%', '0%', '0%', '0%']","['11%', '56%', '33%', '0%', '0%']",8.0,330,1999,1,10.0,5.400,1986.12.01,7.4,10
64,924,1309,부부 탐정,9788982737411,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2713827,http://book.naver.com/bookdb/book_detail.naver?bid=3121221,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['33%', '0%', '67%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",7.7,384,2007,2,9.0,9.000,2007.09.21,9.0,8
65,999,1422,부부탐정,9788938202543,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/21978,http://book.naver.com/bookdb/book_detail.naver?bid=141204,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['40%', '60%', '0%', '0%', '0%']","['20%', '40%', '40%', '0%', '0%']",8.2,296,1996,0,error,5.400,1989.05.01,6.5,10
66,926,1311,블루 트레인의 수수께끼,9788982737404,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2713824,http://book.naver.com/bookdb/book_detail.naver?bid=3121223,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],2,"['50%', '50%', '0%', '0%', '0%']","['50%', '50%', '0%', '0%', '0%']",9.0,412,2007,1,10.0,9.000,2007.09.21,8.67,7
67,930,1318,비둘기 속의 고양이,9788982737183,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2295060,http://book.naver.com/bookdb/book_detail.naver?bid=2610462,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['80%', '0%', '20%', '0%', '0%']","['60%', '40%', '0%', '0%', '0%']",9.2,354,2006,1,10.0,9.000,2006.11.13,8.0,7
68,915,1299,비뚤어진 집,9788960177802,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/11865719,http://book.naver.com/bookdb/book_detail.naver?bid=7407516,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],8,"['62%', '38%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.4,346,2013,6,10.0,9.000,2014.11.25,10.0,15
69,963,1367,비밀 결사,9788982737336,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2664222,http://book.naver.com/bookdb/book_detail.naver?bid=3028947,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],4,"['75%', '0%', '25%', '0%', '0%']","['50%', '25%', '25%', '0%', '0%']",8.8,395,2007,0,error,9.000,2007.07.31,9.0,9
70,947,1343,비밀결사,9788938202291,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103111,http://book.naver.com/bookdb/book_detail.naver?bid=141251,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],10,"['30%', '60%', '10%', '0%', '0%']","['10%', '40%', '30%', '20%', '0%']",7.6,374,1997,4,9.6,5.400,1990.08.01,7.83,16
71,950,1348,빅 포,9788982737251,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2536890,http://book.naver.com/bookdb/book_detail.naver?bid=2907146,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['0%', '60%', '20%', '20%', '0%']","['20%', '60%', '20%', '0%', '0%']",7.4,263,2007,0,error,9.000,2007.04.27,3.5,6
72,958,1360,빅토리 무도회 사건,9788960171732,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/17553076,http://book.naver.com/bookdb/book_detail.naver?bid=8970665,"9,000원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 한겨레']",4,"['50%', '25%', '25%', '0%', '0%']","['25%', '75%', '0%', '0%', '0%']",8.6,380,2016,3,10.0,9.000,2016.04.11,0.0,3
73,1046,1513,빅포,9788938202444,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103138,http://book.naver.com/bookdb/book_detail.naver?bid=141260,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],6,"['0%', '33%', '67%', '0%', '0%']","['17%', '50%', '33%', '0%', '0%']",7.1,304,2000,1,8.0,5.400,1991.02.01,5.29,10
74,1035,1476,빛나는 청산가리,9788982737619,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/3033996,http://book.naver.com/bookdb/book_detail.naver?bid=4712757,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],2,"['50%', '50%', '0%', '0%', '0%']","['50%', '50%', '0%', '0%', '0%']",9.0,328,2008,0,error,10.000,2008.07.20,10.0,4
75,938,1330,빛이 있는 동안,9788982737015,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/276590,http://book.naver.com/bookdb/book_detail.naver?bid=107880,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설'],18,"['6%', '61%', '22%', '6%', '6%']","['6%', '44%', '33%', '11%', '6%']",6.9,300,2016,1,10.0,9.000,2002.05.15,7.06,33
76,1041,1497,사랑을 배운다,9788954636223,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/17922798,http://book.naver.com/bookdb/book_detail.naver?bid=9054434,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리'],25,"['44%', '56%', '0%', '0%', '0%']","['40%', '60%', '0%', '0%', '0%']",8.8,316,2015,5,10.0,12.000,2015.05.20,9.25,25
77,911,1294,살인은 쉽다,9788982737466,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2765532,http://book.naver.com/bookdb/book_detail.naver?bid=4285971,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['60%', '20%', '20%', '0%', '0%']","['60%', '40%', '0%', '0%', '0%']",9.0,310,2007,2,10.0,9.000,2007.11.09,10.0,10
78,897,1276,살인을 예고합니다,9788960177796,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/11865736,http://book.naver.com/bookdb/book_detail.naver?bid=7407469,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],4,"['25%', '50%', '25%', '0%', '0%']","['75%', '0%', '25%', '0%', '0%']",8.5,392,2013,4,9.6,9.000,2014.11.25,10.0,16
79,997,1419,삼나무 관,9788938202253,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103058,http://book.naver.com/bookdb/book_detail.naver?bid=141245,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],8,"['25%', '50%', '25%', '0%', '0%']","['12%', '38%', '50%', '0%', '0%']",7.6,319,1997,2,8.0,5.400,1989.04.01,7.5,12
80,935,1326,서재의 시체,9788960177826,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/11865806,http://book.naver.com/bookdb/book_detail.naver?bid=7407466,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],1,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,297,2013,1,10.0,9.000,2013.12.31,10.0,10
81,967,1372,세 번째 여인,9788982737671,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/8991485,http://book.naver.com/bookdb/book_detail.naver?bid=7228865,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],2,"['100%', '0%', '0%', '0%', '0%']","['50%', '50%', '0%', '0%', '0%']",9.5,360,2013,2,10.0,9.000,2013.05.27,10.0,3
82,1008,1446,세 번째 여자,9788938202345,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103142,http://book.naver.com/bookdb/book_detail.naver?bid=141266,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],7,"['14%', '57%', '14%', '14%', '0%']","['0%', '57%', '29%', '0%', '14%']",7.0,355,1998,1,8.0,5.400,1989.08.01,6.67,10
83,987,1398,세븐 다이얼스 미스터리,9788982737350,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/2664225,http://book.naver.com/bookdb/book_detail.naver?bid=3028950,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['60%', '40%', '0%', '0%', '0%']","['40%', '60%', '0%', '0%', '0%']",9.0,353,2007,0,error,9.000,2007.07.31,8.67,7
84,1053,1527,세월이 가면,9788979530254,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/21990,http://book.naver.com/bookdb/book_detail.naver?bid=54904,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러'],1,"['0%', '100%', '0%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",8.0,257,1995,0,error,6.500,1995.10.01,0.0,0
85,1051,1522,수수께끼의 에반스,00092652,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/92652,http://book.naver.com/bookdb/book_detail.naver?bid=3597047,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],1,"['0%', '0%', '100%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",7.0,225,1991,0,error,2.500,1991.05.01,0.0,0
86,992,1406,수수께끼의 할리 퀸,9788938202550,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/103130,http://book.naver.com/bookdb/book_detail.naver?bid=141206,"5,400원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],9,"['11%', '44%', '44%', '0%', '0%']","['0%', '22%', '78%', '0%', '0%']",6.9,330,1994,1,6.0,5.400,1991.07.01,7.0,6
87,900,1280,스타일스 저택의 괴사건,9788960172012,애거사 크리스티,Agatha Christie,도서,http://www.yes24.com/Product/Goods/19573011,http://book.naver.com/bookdb/book_detail.naver?bid=9365578,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리'],7,"['43%', '43%', '14%', '0%', '0%']","['57%', '29%', '14%', '0%', '0%']",8.7,328,2015,4,9.6,9.000,2015.07.10,7.0,13
